id,date,score,target
5323,2020-03-20,579,0
5324,2020-01-18,486,0
5325,2020-01-11,519,0
5326,2020-02-12,494,0
5327,2020-01-16,562,0
5328,2020-02-03,489,0
5329,2020-01-05,581,0
5330,2020-01-12,543,0
5331,2020-02-11,493,0
5332,2020-03-24,477,0
5333,2020-01-20,484,0
5334,2020-03-28,472,0
5335,2020-01-31,470,0
5336,2020-02-25,553,0
5337,2020-01-23,502,0
5338,2020-01-08,520,0
5339,2020-03-28,528,0
5340,2020-01-05,437,0
5341,2020-02-14,557,0
5342,2020-03-27,476,0
5343,2020-02-03,568,0
5344,2020-01-26,548,0
5345,2020-03-14,516,0
5346,2020-03-25,476,0
5347,2020-02-18,533,0
5348,2020-01-26,500,0
5349,2020-02-28,521,0
5350,2020-03-23,573,0
5351,2020-03-21,467,0
5352,2020-01-30,550,0
5353,2020-01-07,438,0
5354,2020-03-22,551,0
5355,2020-03-28,495,0
5356,2020-01-27,499,0
5357,2020-01-05,535,0
5358,2020-02-27,479,0
5359,2020-02-05,457,0
5360,2020-01-07,490,0
5361,2020-03-22,500,0
5362,2020-02-26,600,0
5363,2020-01-05,460,0
5364,2020-01-08,434,0
5365,2020-03-12,504,0
5366,2020-03-22,553,0
5367,2020-02-23,487,0
5368,2020-02-20,503,0
5369,2020-01-12,543,0
5370,2020-01-26,527,0
5371,2020-03-26,535,0
5372,2020-01-28,513,0
5373,2020-02-09,371,0
5374,2020-01-22,531,0
5375,2020-01-23,454,0
5376,2020-01-01,455,0
5377,2020-01-11,532,0
5378,2020-01-15,497,0
5379,2020-01-02,484,0
5380,2020-02-16,524,0
5381,2020-02-21,497,0
5382,2020-01-22,507,0
5383,2020-03-06,489,0
5384,2020-02-11,525,0
5385,2020-03-24,475,0
5386,2020-02-27,515,0
5387,2020-02-28,466,0
5388,2020-03-25,497,0
5389,2020-03-07,503,0
5390,2020-03-14,470,0
5391,2020-01-01,515,0
5392,2020-01-18,443,0
5393,2020-03-12,448,0
5394,2020-03-31,433,0
5395,2020-02-27,515,0
5396,2020-03-18,461,0
5397,2020-01-15,492,0
5398,2020-03-05,474,0
5399,2020-01-05,500,0
5400,2020-03-22,520,0
5401,2020-03-20,595,0
5402,2020-01-23,448,0
5403,2020-02-07,446,0
5404,2020-01-14,565,0
5405,2020-01-13,565,0
5406,2020-03-31,529,0
5407,2020-01-18,481,0
5408,2020-03-28,444,0
5409,2020-01-26,501,0
5410,2020-02-11,416,0
5411,2020-01-26,515,0
5412,2020-01-12,500,0
5413,2020-01-28,495,0
5414,2020-01-19,583,0
5415,2020-03-03,508,0
5416,2020-02-11,430,0
5417,2020-01-22,478,0
5418,2020-03-27,355,0
5419,2020-02-14,519,0
5420,2020-03-15,507,0
5421,2020-01-15,515,0
5422,2020-02-28,487,0
5423,2020-03-06,515,0
5424,2020-02-20,404,0
5425,2020-02-02,512,0
5426,2020-02-01,485,0
5427,2020-02-21,531,0
5428,2020-02-15,518,0
5429,2020-02-11,475,0
5430,2020-01-23,484,0
5431,2020-02-18,541,0
5432,2020-01-22,449,0
5433,2020-03-08,451,0
5434,2020-03-02,508,0
5435,2020-03-09,344,0
5436,2020-01-10,503,0
5437,2020-03-10,514,0
5438,2020-03-26,557,0
5439,2020-02-27,480,0
5440,2020-02-25,509,0
5441,2020-03-19,453,0
5442,2020-02-11,480,0
5443,2020-01-13,441,0
5444,2020-03-09,504,0
5445,2020-01-08,461,0
5446,2020-02-20,473,0
5447,2020-02-10,489,0
5448,2020-01-29,521,0
5449,2020-02-24,531,0
5450,2020-03-15,426,0
5451,2020-03-05,493,0
5452,2020-03-02,522,0
5453,2020-03-15,476,0
5454,2020-02-09,543,0
5455,2020-01-23,499,0
5456,2020-01-06,449,0
5457,2020-01-04,533,0
5458,2020-03-23,496,0
5459,2020-02-12,559,0
5460,2020-03-17,434,0
5461,2020-03-02,446,0
5462,2020-01-26,531,0
5463,2020-01-30,538,0
5464,2020-03-24,497,0
5465,2020-01-08,520,0
5466,2020-02-08,486,0
5467,2020-01-19,571,0
5468,2020-01-19,607,0
5469,2020-03-30,474,0
5470,2020-03-17,564,0
5471,2020-01-21,499,0
5472,2020-01-25,446,0
5473,2020-03-30,412,0
5474,2020-01-30,520,0
5475,2020-03-14,443,0
5476,2020-02-18,465,0
5477,2020-01-22,552,0
5478,2020-02-04,529,0
5479,2020-02-18,507,0
5480,2020-02-11,448,0
5481,2020-01-07,407,0
5482,2020-03-18,480,0
5483,2020-01-10,488,0
5484,2020-03-17,419,0
5485,2020-01-30,437,0
5486,2020-02-27,489,0
5487,2020-02-01,483,0
5488,2020-01-30,573,0
5489,2020-02-27,489,0
5490,2020-01-24,449,0
5491,2020-02-10,503,0
5492,2020-03-28,422,0
5493,2020-02-28,501,0
5494,2020-01-27,495,0
5495,2020-01-18,536,0
5496,2020-03-21,599,0
5497,2020-03-10,517,0
5498,2020-01-11,523,0
5499,2020-02-26,527,0
5500,2020-03-12,485,0
5501,2020-01-28,485,0
5502,2020-03-07,521,0
5503,2020-01-29,478,0
5504,2020-03-05,524,0
5505,2020-03-11,493,0
5506,2020-02-17,494,0
5507,2020-03-07,490,0
5508,2020-03-25,515,0
5509,2020-03-23,514,0
5510,2020-03-12,491,0
5511,2020-03-11,542,0
5512,2020-01-01,408,0
5513,2020-01-19,559,0
5514,2020-01-08,505,0
5515,2020-03-20,535,0
5516,2020-02-22,550,0
5517,2020-02-16,504,0
5518,2020-01-02,551,0
5519,2020-01-11,522,0
5520,2020-02-07,561,0
5521,2020-01-14,549,0
5522,2020-02-13,480,0
5523,2020-03-05,485,0
5524,2020-02-14,489,0
5525,2020-03-08,516,0
5526,2020-01-27,505,0
5527,2020-01-12,512,0
5528,2020-03-30,506,0
5529,2020-03-16,592,0
5530,2020-03-30,413,0
5531,2020-03-15,456,0
5532,2020-03-13,386,0
5533,2020-01-30,479,0
5534,2020-02-26,409,0
5535,2020-01-20,423,0
5536,2020-03-23,488,0
5537,2020-01-18,456,0
5538,2020-02-09,427,0
5539,2020-01-14,516,0
5540,2020-01-06,557,0
5541,2020-02-10,576,0
5542,2020-02-21,523,0
5543,2020-03-20,417,0
5544,2020-01-24,528,0
5545,2020-02-23,487,0
5546,2020-01-30,474,0
5547,2020-03-21,442,0
5548,2020-02-04,500,0
5549,2020-03-12,467,0
5550,2020-01-02,453,0
5551,2020-03-15,467,0
5552,2020-03-29,505,0
5553,2020-01-20,432,0
5554,2020-01-25,496,0
5555,2020-01-01,432,0
5556,2020-03-08,605,0
5557,2020-01-11,584,0
5558,2020-03-14,494,0
5559,2020-03-03,566,0
5560,2020-02-13,541,0
5561,2020-02-21,448,0
5562,2020-03-07,384,0
5563,2020-01-25,395,0
5564,2020-01-18,482,0
5565,2020-02-13,517,0
5566,2020-01-05,518,0
5567,2020-02-18,459,0
5568,2020-01-11,451,0
5569,2020-03-07,501,0
5570,2020-01-10,478,0
5571,2020-01-28,471,0
5572,2020-03-11,484,0
5573,2020-03-28,562,0
5574,2020-02-16,420,0
5575,2020-03-23,449,0
5576,2020-03-19,485,0
5577,2020-02-29,478,0
5578,2020-03-16,522,0
5579,2020-02-21,467,0
5580,2020-03-28,463,0
5581,2020-01-09,509,0
5582,2020-01-24,542,0
5583,2020-03-28,507,0
5584,2020-01-27,546,0
5585,2020-02-23,525,0
5586,2020-03-25,530,0
5587,2020-02-18,550,0
5588,2020-01-24,470,0
5589,2020-03-08,513,0
5590,2020-01-23,529,0
5591,2020-03-24,508,0
5592,2020-01-07,521,0
5593,2020-02-23,480,0
5594,2020-01-25,424,0
5595,2020-02-04,516,0
5596,2020-02-12,533,0
5597,2020-03-24,436,0
5598,2020-02-04,430,0
5599,2020-01-03,501,0
5600,2020-02-04,505,0
5601,2020-01-05,488,0
5602,2020-01-02,532,0
5603,2020-03-16,523,0
5604,2020-02-17,491,0
5605,2020-03-30,589,0
5606,2020-02-28,490,0
5607,2020-02-02,508,0
5608,2020-03-25,479,0
5609,2020-02-06,486,0
5610,2020-03-18,580,0
5611,2020-03-19,497,0
5612,2020-02-27,515,0
5613,2020-03-01,509,0
5614,2020-01-23,483,0
5615,2020-02-23,512,0
5616,2020-01-15,453,0
5617,2020-03-24,502,0
5618,2020-01-27,461,0
5619,2020-03-07,485,0
5620,2020-01-30,373,0
5621,2020-01-04,498,0
5622,2020-01-14,522,0
5623,2020-02-23,514,0
5624,2020-03-22,517,0
5625,2020-01-04,457,0
5626,2020-01-30,385,0
5627,2020-01-01,539,0
5628,2020-03-05,548,0
5629,2020-02-13,501,0
5630,2020-02-11,511,0
5631,2020-03-11,492,0
5632,2020-01-23,439,0
5633,2020-02-04,532,0
5634,2020-02-02,558,0
5635,2020-02-28,514,0
5636,2020-02-13,547,0
5637,2020-01-13,544,0
5638,2020-03-16,520,0
5639,2020-02-18,519,0
5640,2020-01-20,535,0
5641,2020-01-24,557,0
5642,2020-02-27,398,0
5643,2020-03-29,559,0
5644,2020-02-17,498,0
5645,2020-01-18,503,0
5646,2020-02-14,559,0
5647,2020-02-05,417,0
5648,2020-02-11,420,0
5649,2020-02-09,400,0
5650,2020-02-23,529,0
5651,2020-03-05,611,0
5652,2020-02-08,543,0
5653,2020-03-22,506,0
5654,2020-02-15,527,0
5655,2020-03-08,489,0
5656,2020-01-06,553,0
5657,2020-03-09,487,0
5658,2020-02-04,495,0
5659,2020-03-23,594,0
5660,2020-03-02,524,0
5661,2020-01-23,539,0
5662,2020-02-23,564,0
5663,2020-02-06,495,0
5664,2020-03-23,528,0
5665,2020-03-23,473,0
5666,2020-01-13,496,0
5667,2020-03-28,513,0
5668,2020-02-17,482,0
5669,2020-03-09,505,0
5670,2020-01-21,508,0
5671,2020-03-26,520,0
5672,2020-03-15,386,0
5673,2020-03-11,540,0
5674,2020-02-11,453,0
5675,2020-03-06,509,0
5676,2020-03-10,491,0
5677,2020-02-21,447,0
5678,2020-01-22,488,0
5679,2020-03-23,503,0
5680,2020-02-04,527,0
5681,2020-03-18,456,0
5682,2020-03-20,556,0
5683,2020-01-28,576,0
5684,2020-02-17,442,0
5685,2020-02-17,481,0
5686,2020-02-01,501,0
5687,2020-02-27,548,0
5688,2020-01-23,510,0
5689,2020-03-01,441,0
5690,2020-01-04,464,0
5691,2020-01-10,518,0
5692,2020-03-03,442,0
5693,2020-03-28,382,0
5694,2020-01-03,590,0
5695,2020-02-08,525,0
5696,2020-03-12,465,0
5697,2020-01-26,520,0
5698,2020-02-01,459,0
5699,2020-01-28,424,0
5700,2020-01-19,497,0
5701,2020-01-23,487,0
5702,2020-02-14,481,0
5703,2020-02-11,536,0
5704,2020-01-19,368,0
5705,2020-03-13,550,0
5706,2020-01-14,502,0
5707,2020-03-30,465,0
5708,2020-01-06,551,0
5709,2020-01-21,433,0
5710,2020-03-05,516,0
5711,2020-01-08,502,0
5712,2020-01-27,520,0
5713,2020-01-12,532,0
5714,2020-02-21,510,0
5715,2020-01-06,400,0
5716,2020-01-31,411,0
5717,2020-01-10,544,0
5718,2020-01-02,447,0
5719,2020-03-06,470,0
5720,2020-01-09,500,0
5721,2020-02-11,429,0
5722,2020-01-02,491,0
5723,2020-01-21,487,0
5724,2020-03-17,561,0
5725,2020-01-02,508,0
5726,2020-01-07,447,0
5727,2020-01-25,438,0
5728,2020-03-31,539,0
5729,2020-02-09,558,0
5730,2020-03-31,500,0
5731,2020-02-20,581,0
5732,2020-02-28,432,0
5733,2020-03-25,511,0
5734,2020-03-25,529,0
5735,2020-03-31,494,0
5736,2020-01-22,460,0
5737,2020-01-18,491,0
5738,2020-02-16,558,0
5739,2020-02-12,516,0
5740,2020-02-20,518,0
5741,2020-03-28,480,0
5742,2020-02-21,522,0
5743,2020-01-26,488,0
5744,2020-02-22,500,0
5745,2020-01-11,540,0
5746,2020-03-04,542,0
5747,2020-01-10,419,0
5748,2020-02-24,562,0
5749,2020-01-14,362,0
5750,2020-01-09,482,0
5751,2020-01-25,476,0
5752,2020-01-07,546,0
5753,2020-03-24,579,0
5754,2020-03-05,584,0
5755,2020-03-12,463,0
5756,2020-03-18,518,0
5757,2020-02-17,487,0
5758,2020-03-03,462,0
5759,2020-02-18,507,0
5760,2020-01-24,489,0
5761,2020-03-29,586,0
5762,2020-02-23,475,0
5763,2020-02-01,435,0
5764,2020-02-02,549,0
5765,2020-01-03,530,0
5766,2020-01-12,533,0
5767,2020-03-30,499,0
5768,2020-03-11,585,0
5769,2020-02-16,492,0
5770,2020-02-02,579,0
5771,2020-02-02,430,0
5772,2020-01-24,504,0
5773,2020-02-09,522,0
5774,2020-02-06,517,0
5775,2020-01-18,513,0
5776,2020-01-19,495,0
5777,2020-03-24,475,0
5778,2020-02-01,394,0
5779,2020-03-28,559,0
5780,2020-01-09,482,0
5781,2020-01-23,495,0
5782,2020-01-11,515,0
5783,2020-01-29,436,0
5784,2020-01-30,500,0
5785,2020-01-24,472,0
5786,2020-02-25,523,0
5787,2020-02-01,477,0
5788,2020-02-01,560,0
5789,2020-03-26,414,0
5790,2020-02-07,452,0
5791,2020-03-20,490,0
5792,2020-01-10,406,0
5793,2020-02-23,473,0
5794,2020-02-29,469,0
5795,2020-03-14,544,0
5796,2020-01-01,443,0
5797,2020-01-01,496,0
5798,2020-03-28,593,0
5799,2020-01-05,460,0
5800,2020-01-01,511,0
5801,2020-01-30,506,0
5802,2020-03-17,511,0
5803,2020-02-13,416,0
5804,2020-02-11,497,0
5805,2020-01-11,493,0
5806,2020-03-07,542,0
5807,2020-03-06,469,0
5808,2020-01-26,510,0
5809,2020-01-04,439,0
5810,2020-02-26,489,0
5811,2020-01-04,498,0
5812,2020-03-01,480,0
5813,2020-02-23,432,0
5814,2020-02-12,489,0
5815,2020-02-16,496,0
5816,2020-03-12,464,0
5817,2020-02-28,438,0
5818,2020-03-04,524,0
5819,2020-01-17,435,0
5820,2020-01-10,513,0
5821,2020-02-14,478,0
5822,2020-02-23,471,0
5823,2020-02-29,445,0
5824,2020-02-16,462,0
5825,2020-02-20,521,0
5826,2020-03-22,456,0
5827,2020-03-25,488,0
5828,2020-01-29,442,0
5829,2020-03-14,486,0
5830,2020-03-05,487,0
5831,2020-03-29,504,0
5832,2020-03-18,507,0
5833,2020-02-14,584,0
5834,2020-01-17,521,0
5835,2020-03-30,489,0
5836,2020-02-14,547,0
5837,2020-01-17,465,0
5838,2020-01-05,449,0
5839,2020-01-29,458,0
5840,2020-02-18,485,0
5841,2020-01-25,500,0
5842,2020-03-03,420,0
5843,2020-01-09,540,0
5844,2020-01-16,550,0
5845,2020-02-09,481,0
5846,2020-02-11,447,0
5847,2020-03-21,502,0
5848,2020-01-25,594,0
5849,2020-03-29,547,0
5850,2020-01-09,547,0
5851,2020-03-22,473,0
5852,2020-03-07,460,0
5853,2020-03-24,472,0
5854,2020-02-05,504,0
5855,2020-03-03,536,0
5856,2020-01-20,514,0
5857,2020-03-13,546,0
5858,2020-03-31,528,0
5859,2020-01-21,603,0
5860,2020-02-18,601,0
5861,2020-01-15,547,0
5862,2020-01-11,545,0
5863,2020-01-25,456,0
5864,2020-01-25,375,0
5865,2020-03-19,495,0
5866,2020-01-28,439,0
5867,2020-03-25,497,0
5868,2020-03-07,486,0
5869,2020-02-23,481,0
5870,2020-03-05,475,0
5871,2020-03-22,522,0
5872,2020-02-16,552,0
5873,2020-03-15,501,0
5874,2020-03-11,510,0
5875,2020-01-02,507,0
5876,2020-02-20,495,0
5877,2020-03-11,590,0
5878,2020-01-12,433,0
5879,2020-01-13,498,0
5880,2020-02-29,506,0
5881,2020-03-07,461,0
5882,2020-03-02,433,0
5883,2020-01-05,535,0
5884,2020-01-14,434,0
5885,2020-02-07,515,0
5886,2020-01-24,491,0
5887,2020-03-22,487,0
5888,2020-03-19,461,0
5889,2020-01-03,524,0
5890,2020-02-13,545,0
5891,2020-01-13,543,0
5892,2020-01-27,540,0
5893,2020-01-24,460,0
5894,2020-01-03,522,0
5895,2020-03-01,476,0
5896,2020-03-31,413,0
5897,2020-03-21,587,0
5898,2020-02-01,472,0
5899,2020-03-10,441,0
5900,2020-01-08,455,0
5901,2020-03-28,477,0
5902,2020-03-24,521,0
5903,2020-03-23,477,0
5904,2020-01-14,508,0
5905,2020-03-20,571,0
5906,2020-03-23,603,0
5907,2020-03-28,487,0
5908,2020-01-07,563,0
5909,2020-01-06,485,0
5910,2020-01-29,558,0
5911,2020-01-12,498,0
5912,2020-03-29,512,0
5913,2020-01-28,450,0
5914,2020-01-20,432,0
5915,2020-03-23,374,0
5916,2020-03-11,497,0
5917,2020-02-03,520,0
5918,2020-02-11,517,0
5919,2020-02-17,517,0
5920,2020-03-28,549,0
5921,2020-03-03,388,0
5922,2020-02-04,510,0
5923,2020-02-16,475,0
5924,2020-01-19,478,0
5925,2020-03-25,469,0
5926,2020-02-11,560,0
5927,2020-01-27,573,0
5928,2020-03-28,473,0
5929,2020-01-03,484,0
5930,2020-03-07,462,0
5931,2020-03-18,475,0
5932,2020-02-05,508,0
5933,2020-01-06,444,0
5934,2020-02-29,569,0
5935,2020-03-29,474,0
5936,2020-01-15,431,0
5937,2020-01-13,566,0
5938,2020-02-21,548,0
5939,2020-02-07,551,0
5940,2020-01-26,529,0
5941,2020-02-29,488,0
5942,2020-01-17,486,0
5943,2020-01-23,515,0
5944,2020-03-16,444,0
5945,2020-01-16,468,0
5946,2020-01-26,400,0
5947,2020-02-02,572,0
5948,2020-03-12,529,0
5949,2020-03-07,487,0
5950,2020-02-03,489,0
5951,2020-03-16,480,0
5952,2020-02-19,441,0
5953,2020-03-26,431,0
5954,2020-03-19,502,0
5955,2020-02-14,536,0
5956,2020-03-10,520,0
5957,2020-03-01,488,0
5958,2020-01-11,458,0
5959,2020-03-07,546,0
5960,2020-01-09,418,0
5961,2020-01-22,540,0
5962,2020-02-12,410,0
5963,2020-02-10,561,0
5964,2020-03-13,546,0
5965,2020-01-23,549,0
5966,2020-03-28,498,0
5967,2020-01-05,490,0
5968,2020-03-07,530,0
5969,2020-03-29,478,0
5970,2020-02-09,463,0
5971,2020-01-31,490,0
5972,2020-02-26,479,0
5973,2020-02-25,458,0
5974,2020-02-17,472,0
5975,2020-02-07,455,0
5976,2020-03-17,519,0
5977,2020-02-10,481,0
5978,2020-03-03,477,0
5979,2020-03-22,469,0
5980,2020-01-12,473,0
5981,2020-01-06,472,0
5982,2020-01-16,566,0
5983,2020-02-24,527,0
5984,2020-02-18,500,0
5985,2020-01-07,479,0
5986,2020-02-17,479,0
5987,2020-01-22,522,0
5988,2020-03-13,441,0
5989,2020-03-24,432,0
5990,2020-01-02,491,0
5991,2020-03-24,544,0
5992,2020-03-14,450,0
5993,2020-03-28,511,0
5994,2020-01-04,502,0
5995,2020-01-29,503,0
5996,2020-03-29,538,0
5997,2020-01-07,527,0
5998,2020-01-01,466,0
5999,2020-02-28,444,0
6000,2020-03-16,588,0
6001,2020-02-25,510,0
6002,2020-02-08,478,0
6003,2020-03-21,558,0
6004,2020-03-27,497,0
6005,2020-01-19,456,0
6006,2020-02-14,430,0
6007,2020-02-21,472,0
6008,2020-01-22,531,0
6009,2020-02-23,537,0
6010,2020-01-15,513,0
6011,2020-03-17,516,0
6012,2020-03-21,479,0
6013,2020-01-31,500,0
6014,2020-03-25,447,0
6015,2020-01-08,493,0
6016,2020-02-24,517,0
6017,2020-03-27,568,0
6018,2020-01-10,481,0
6019,2020-01-07,409,0
6020,2020-03-18,514,0
6021,2020-03-17,555,0
6022,2020-01-19,438,0
6023,2020-01-16,469,0
6024,2020-02-14,516,0
6025,2020-02-27,516,0
6026,2020-02-06,434,0
6027,2020-02-01,499,0
6028,2020-02-04,384,0
6029,2020-02-06,486,0
6030,2020-01-24,519,0
6031,2020-01-18,480,0
6032,2020-02-28,525,0
6033,2020-03-09,492,0
6034,2020-01-25,485,0
6035,2020-03-14,556,0
6036,2020-01-18,571,0
6037,2020-01-11,492,0
6038,2020-03-30,502,0
6039,2020-03-08,516,0
6040,2020-01-29,590,0
6041,2020-02-19,426,0
6042,2020-02-13,466,0
6043,2020-01-19,495,0
6044,2020-03-18,501,0
6045,2020-03-29,501,0
6046,2020-01-19,508,0
6047,2020-03-05,414,0
6048,2020-03-13,493,0
6049,2020-03-31,478,0
6050,2020-01-11,541,0
6051,2020-03-01,455,0
6052,2020-03-30,508,0
6053,2020-01-30,541,0
6054,2020-03-31,557,0
6055,2020-03-28,532,0
6056,2020-01-29,568,0
6057,2020-03-09,480,0
6058,2020-03-28,526,0
6059,2020-03-02,526,0
6060,2020-03-16,562,0
6061,2020-02-09,456,0
6062,2020-02-26,501,0
6063,2020-02-26,503,0
6064,2020-03-16,461,0
6065,2020-02-21,431,0
6066,2020-03-18,501,0
6067,2020-02-28,501,0
6068,2020-02-27,479,0
6069,2020-02-26,488,0
6070,2020-03-16,534,0
6071,2020-02-20,474,0
6072,2020-02-07,509,0
6073,2020-02-10,513,0
6074,2020-03-12,436,0
6075,2020-02-16,530,0
6076,2020-02-08,527,0
6077,2020-03-06,566,0
6078,2020-03-17,535,0
6079,2020-01-31,583,0
6080,2020-01-29,550,0
6081,2020-02-09,486,0
6082,2020-02-11,414,0
6083,2020-01-24,482,0
6084,2020-03-09,490,0
6085,2020-01-15,464,0
6086,2020-02-07,466,0
6087,2020-03-17,448,0
6088,2020-03-17,512,0
6089,2020-02-16,503,0
6090,2020-01-13,476,0
6091,2020-03-01,508,0
6092,2020-03-02,475,0
6093,2020-01-08,490,0
6094,2020-01-03,426,0
6095,2020-03-28,473,0
6096,2020-01-23,523,0
6097,2020-02-13,556,0
6098,2020-03-30,505,0
6099,2020-03-04,463,0
6100,2020-02-27,542,0
6101,2020-01-18,507,0
6102,2020-01-21,509,0
6103,2020-03-27,485,0
6104,2020-02-08,428,0
6105,2020-02-20,366,0
6106,2020-01-24,434,0
6107,2020-03-28,486,0
6108,2020-01-20,591,0
6109,2020-01-07,461,0
6110,2020-02-01,487,0
6111,2020-02-08,547,0
6112,2020-01-30,566,0
6113,2020-02-20,488,0
6114,2020-03-04,440,0
6115,2020-03-06,498,0
6116,2020-03-23,491,0
6117,2020-01-15,515,0
6118,2020-01-27,502,0
6119,2020-02-17,416,0
6120,2020-01-13,466,0
6121,2020-02-27,552,0
6122,2020-01-30,460,0
6123,2020-02-14,507,0
6124,2020-01-13,440,0
6125,2020-02-24,508,0
6126,2020-03-28,413,0
6127,2020-03-22,475,0
6128,2020-02-26,484,0
6129,2020-03-16,453,0
6130,2020-02-01,541,0
6131,2020-03-29,620,0
6132,2020-03-29,522,0
6133,2020-03-07,440,0
6134,2020-03-13,497,0
6135,2020-02-04,418,0
6136,2020-01-26,561,0
6137,2020-02-21,488,0
6138,2020-03-06,499,0
6139,2020-03-06,519,0
6140,2020-03-03,462,0
6141,2020-03-23,546,0
6142,2020-01-16,451,0
6143,2020-03-04,508,0
6144,2020-01-22,527,0
6145,2020-03-08,469,0
6146,2020-03-08,476,0
6147,2020-01-26,434,0
6148,2020-03-20,459,0
6149,2020-02-21,491,0
6150,2020-03-07,545,0
6151,2020-03-13,461,0
6152,2020-02-16,532,0
6153,2020-03-10,513,0
6154,2020-03-05,498,0
6155,2020-01-16,410,0
6156,2020-03-24,528,0
6157,2020-02-14,480,0
6158,2020-03-18,448,0
6159,2020-01-08,481,0
6160,2020-03-22,459,0
6161,2020-01-11,582,0
6162,2020-02-03,518,0
6163,2020-03-16,449,0
6164,2020-01-20,507,0
6165,2020-02-02,501,0
6166,2020-03-16,457,0
6167,2020-01-28,477,0
6168,2020-03-07,481,0
6169,2020-03-24,554,0
6170,2020-01-18,483,0
6171,2020-03-14,567,0
6172,2020-02-13,508,0
6173,2020-03-02,481,0
6174,2020-03-10,400,0
6175,2020-01-23,523,0
6176,2020-01-11,492,0
6177,2020-01-07,481,0
6178,2020-01-02,459,0
6179,2020-03-22,501,0
6180,2020-02-10,412,0
6181,2020-01-23,436,0
6182,2020-03-12,519,0
6183,2020-01-01,406,0
6184,2020-02-15,478,0
6185,2020-02-12,498,0
6186,2020-03-14,423,0
6187,2020-01-28,476,0
6188,2020-03-17,536,0
6189,2020-02-16,454,0
6190,2020-02-05,592,0
6191,2020-02-28,577,0
6192,2020-03-06,467,0
6193,2020-02-01,458,0
6194,2020-02-17,453,0
6195,2020-03-24,520,0
6196,2020-03-30,459,0
6197,2020-01-27,522,0
6198,2020-03-09,402,0
6199,2020-01-02,434,0
6200,2020-03-02,482,0
6201,2020-03-23,437,0
6202,2020-03-26,443,0
6203,2020-03-04,466,0
6204,2020-01-22,534,0
6205,2020-03-06,609,0
6206,2020-02-20,542,0
6207,2020-02-17,422,0
6208,2020-03-28,549,0
6209,2020-02-28,430,0
6210,2020-03-22,535,0
6211,2020-02-01,578,0
6212,2020-02-22,574,0
6213,2020-02-25,490,0
6214,2020-02-07,478,0
6215,2020-03-09,470,0
6216,2020-02-02,480,0
6217,2020-02-22,455,0
6218,2020-03-28,476,0
6219,2020-01-04,565,0
6220,2020-01-05,479,0
6221,2020-02-06,471,0
6222,2020-02-08,550,0
6223,2020-03-10,502,0
6224,2020-01-03,457,0
6225,2020-03-31,578,0
6226,2020-02-21,501,0
6227,2020-03-27,459,0
6228,2020-01-20,543,0
6229,2020-02-09,454,0
6230,2020-02-18,525,0
6231,2020-03-11,461,0
6232,2020-01-07,482,0
6233,2020-03-22,473,0
6234,2020-03-02,494,0
6235,2020-02-14,481,0
6236,2020-01-02,543,0
6237,2020-01-19,472,0
6238,2020-02-03,478,0
6239,2020-01-17,489,0
6240,2020-02-21,382,0
6241,2020-03-20,510,0
6242,2020-02-29,429,0
6243,2020-01-21,462,0
6244,2020-03-14,428,0
6245,2020-03-08,542,0
6246,2020-03-29,526,0
6247,2020-01-07,502,0
6248,2020-01-12,513,0
6249,2020-01-27,456,0
6250,2020-01-18,426,0
6251,2020-02-22,386,0
6252,2020-03-27,597,0
6253,2020-03-12,506,0
6254,2020-03-12,509,0
6255,2020-01-11,445,0
6256,2020-03-18,452,0
6257,2020-03-29,446,0
6258,2020-02-06,490,0
6259,2020-03-22,522,0
6260,2020-03-07,501,0
6261,2020-02-22,458,0
6262,2020-03-09,493,0
6263,2020-03-08,482,0
6264,2020-03-22,476,0
6265,2020-01-04,526,0
6266,2020-03-20,555,0
6267,2020-03-15,461,0
6268,2020-01-25,485,0
6269,2020-01-10,487,0
6270,2020-01-25,434,0
6271,2020-03-05,453,0
6272,2020-02-13,469,0
6273,2020-03-19,481,0
6274,2020-02-05,524,0
6275,2020-03-23,498,0
6276,2020-03-27,496,0
6277,2020-02-21,542,0
6278,2020-03-06,443,0
6279,2020-02-26,500,0
6280,2020-01-17,509,0
